price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
444000,planta_1,exterior,5,144.0,no,no,puerta_del_angel,latina
155000,planta_2,exterior,3,82.0,no,no,aluche,latina
849000,planta_8,exterior,4,260.0,yes,yes,puerta_del_angel,latina
415000,planta_4,exterior,3,122.0,yes,yes,aluche,latina
250000,entreplanta,exterior,3,76.0,yes,no,puerta_del_angel,latina
179000,planta_6,exterior,3,73.0,yes,no,aguilas,latina
248700,planta_2,exterior,2,87.0,yes,yes,los_carmenes,latina
145000,planta_2,exterior,3,80.0,no,no,los_carmenes,latina
295000,planta_2,exterior,3,93.0,yes,yes,los_carmenes,latina
139000,planta_1,exterior,2,66.0,no,no,puerta_del_angel,latina
725000,planta_2,exterior,4,200.0,yes,yes,puerta_del_angel,latina
185000,planta_1,exterior,3,100.0,yes,no,lucero,latina
110000,bajo,interior,1,31.0,no,no,puerta_del_angel,latina
156000,bajo,exterior,3,71.0,yes,no,aguilas,latina
177000,planta_2,exterior,3,73.0,yes,no,puerta_del_angel,latina
179000,planta_1,exterior,4,93.0,no,no,lucero,latina
88000,semi-sotano,exterior,3,51.0,no,no,puerta_del_angel,latina
399000,bajo,exterior,4,115.0,yes,no,aluche,latina
189000,planta_2,unknow,3,66.0,yes,no,aluche,latina
235000,planta_4,exterior,1,65.0,yes,yes,lucero,latina
134000,planta_1,exterior,3,65.0,no,no,los_carmenes,latina
119000,planta_2,exterior,3,68.0,no,no,los_carmenes,latina
165000,planta_4,unknow,3,99.0,yes,no,aluche,latina
140270,planta_2,exterior,3,83.0,no,no,campamento,latina
156000,planta_2,unknow,3,74.0,no,no,puerta_del_angel,latina
157200,bajo,exterior,2,54.0,no,no,puerta_del_angel,latina
135000,planta_1,exterior,2,64.0,no,no,los_carmenes,latina
155000,entreplanta,exterior,1,60.0,yes,no,lucero,latina
99500,planta_1,exterior,1,62.0,no,no,puerta_del_angel,latina
199000,bajo,exterior,3,77.0,yes,no,puerta_del_angel,latina
332000,planta_4,exterior,3,90.0,yes,no,puerta_del_angel,latina
825000,planta_10,exterior,5,198.0,yes,yes,puerta_del_angel,latina
159500,planta_2,exterior,1,65.0,yes,no,puerta_del_angel,latina
450000,planta_7,exterior,3,112.0,yes,no,lucero,latina
160000,planta_3,exterior,2,82.0,yes,no,puerta_del_angel,latina
147500,planta_3,exterior,3,68.0,no,no,puerta_del_angel,latina
146500,bajo,exterior,3,73.0,no,no,aguilas,latina
142000,planta_4,exterior,3,80.0,no,no,lucero,latina
145000,bajo,exterior,2,64.0,yes,no,lucero,latina
157000,planta_1,exterior,3,65.0,no,no,puerta_del_angel,latina
240000,planta_2,exterior,2,65.0,yes,no,puerta_del_angel,latina
126000,planta_2,exterior,3,97.0,yes,no,puerta_del_angel,latina
157000,bajo,exterior,2,75.0,yes,no,aguilas,latina
260000,bajo,exterior,4,111.0,no,no,puerta_del_angel,latina
134000,planta_1,exterior,3,63.0,no,no,los_carmenes,latina
157000,planta_1,exterior,3,64.0,no,no,puerta_del_angel,latina
145000,planta_4,exterior,3,81.0,yes,no,los_carmenes,latina
189999,planta_2,exterior,3,90.0,yes,no,aluche,latina
146000,planta_2,exterior,2,81.0,yes,no,puerta_del_angel,latina
196800,planta_3,exterior,3,100.0,no,no,campamento,latina
195000,planta_1,exterior,3,81.0,yes,no,los_carmenes,latina
165000,bajo,exterior,1,57.0,yes,no,los_carmenes,latina
185000,planta_2,exterior,1,65.0,yes,no,puerta_del_angel,latina
170900,planta_1,exterior,1,63.0,yes,no,lucero,latina
129000,planta_3,exterior,3,69.0,no,no,puerta_del_angel,latina
220000,planta_1,exterior,3,95.0,yes,no,aguilas,latina
155000,planta_3,exterior,2,45.0,no,no,campamento,latina
300000,planta_6,exterior,3,109.0,yes,no,aguilas,latina
210000,planta_4,exterior,3,80.0,yes,no,aluche,latina
216000,planta_7,exterior,3,95.0,yes,no,aguilas,latina
159500,planta_2,exterior,1,55.0,no,no,puerta_del_angel,latina
147700,planta_2,exterior,2,59.0,no,no,puerta_del_angel,latina
208884,bajo,exterior,3,80.0,no,no,puerta_del_angel,latina
147700,planta_2,exterior,2,60.0,no,no,puerta_del_angel,latina
270756,bajo,exterior,2,100.0,yes,yes,campamento,latina
275776,planta_2,exterior,2,86.0,yes,yes,campamento,latina
267158,planta_1,exterior,2,86.0,yes,yes,campamento,latina
209000,planta_2,exterior,3,82.0,no,no,puerta_del_angel,latina
235000,planta_7,exterior,3,85.0,yes,no,lucero,latina
154900,planta_3,exterior,2,62.0,no,no,los_carmenes,latina
174900,planta_4,exterior,3,71.0,no,no,puerta_del_angel,latina
174000,bajo,exterior,3,68.0,no,no,puerta_del_angel,latina
390000,planta_3,exterior,5,132.0,yes,no,lucero,latina
149900,planta_1,exterior,2,44.0,no,no,los_carmenes,latina
220000,bajo,exterior,2,87.0,yes,no,puerta_del_angel,latina
155000,planta_1,exterior,1,65.0,yes,no,puerta_del_angel,latina
134000,planta_1,unknow,3,63.0,no,no,los_carmenes,latina
399000,bajo,exterior,4,124.0,yes,no,aluche,latina
325000,planta_8,exterior,4,101.0,yes,no,aluche,latina
359999,planta_11,exterior,4,132.0,yes,no,aluche,latina
310000,planta_2,exterior,3,78.0,yes,no,puerta_del_angel,latina
70000,bajo,unknow,2,46.0,no,no,aguilas,latina
200000,planta_3,exterior,3,90.0,yes,no,aluche,latina
169000,planta_1,exterior,3,80.0,yes,no,lucero,latina
180000,planta_3,exterior,2,78.0,no,no,puerta_del_angel,latina
183000,bajo,exterior,3,80.0,yes,no,aluche,latina
248700,planta_2,exterior,2,72.0,yes,yes,los_carmenes,latina
142500,planta_1,exterior,2,52.0,no,no,aluche,latina
248700,planta_2,exterior,2,86.0,yes,no,los_carmenes,latina
162000,bajo,exterior,2,62.0,yes,no,aguilas,latina
180000,planta_2,interior,1,50.0,no,no,lucero,latina
329475,bajo,exterior,3,93.0,yes,yes,puerta_del_angel,latina
294965,planta_3,exterior,2,96.0,yes,yes,puerta_del_angel,latina
339200,planta_3,exterior,3,108.0,yes,no,los_carmenes,latina
238000,planta_3,exterior,2,76.0,yes,no,los_carmenes,latina
140000,planta_5,exterior,2,75.0,no,no,lucero,latina
287640,planta_1,exterior,3,96.0,yes,no,campamento,latina
164768,bajo,exterior,1,43.0,yes,no,campamento,latina
286410,planta_1,exterior,3,95.0,yes,yes,campamento,latina
220000,planta_2,exterior,2,78.0,no,no,puerta_del_angel,latina
190000,planta_1,exterior,3,80.0,no,no,lucero,latina
232000,planta_4,exterior,3,103.0,yes,yes,aluche,latina
218000,planta_1,exterior,2,71.0,yes,yes,lucero,latina
115000,planta_1,exterior,2,45.0,no,no,puerta_del_angel,latina
219000,planta_3,exterior,1,59.0,yes,no,puerta_del_angel,latina
159500,bajo,exterior,1,54.0,yes,no,puerta_del_angel,latina
129500,planta_2,exterior,2,65.0,no,no,lucero,latina
79000,bajo,interior,1,33.0,no,no,los_carmenes,latina
114000,bajo,exterior,1,46.0,no,no,lucero,latina
185000,planta_4,exterior,3,72.0,yes,no,aguilas,latina
195000,planta_3,exterior,3,70.0,yes,no,puerta_del_angel,latina
144000,bajo,exterior,3,80.0,yes,no,aluche,latina
125000,entreplanta,interior,2,45.0,no,no,los_carmenes,latina
249000,casa,exterior,4,100.0,no,no,campamento,latina
159500,planta_2,exterior,1,57.0,yes,no,puerta_del_angel,latina
259000,planta_3,exterior,2,56.0,yes,no,puerta_del_angel,latina
248700,planta_2,exterior,2,86.0,no,yes,los_carmenes,latina
220000,planta_1,exterior,3,53.0,no,no,lucero,latina
251000,planta_2,exterior,3,98.0,yes,no,puerta_del_angel,latina
189000,planta_1,exterior,2,85.0,yes,no,aluche,latina
129840,planta_3,exterior,2,52.0,no,no,aluche,latina
165000,bajo,exterior,3,65.0,no,no,aguilas,latina
159900,planta_2,exterior,3,75.0,no,no,campamento,latina
410000,planta_13,exterior,4,130.0,yes,no,lucero,latina
135000,bajo,exterior,3,70.0,no,no,aguilas,latina
255000,planta_2,exterior,4,91.0,no,no,puerta_del_angel,latina
169000,planta_1,exterior,3,97.0,no,no,los_carmenes,latina
135000,entreplanta,exterior,2,60.0,no,no,puerta_del_angel,latina
230000,planta_2,exterior,2,69.0,no,no,puerta_del_angel,latina
160000,bajo,exterior,2,74.0,no,no,aluche,latina
100000,planta_4,exterior,3,52.0,no,no,aluche,latina
249000,planta_5,unknow,3,81.0,yes,no,aguilas,latina
101000,planta_2,exterior,1,63.0,yes,no,los_carmenes,latina
175000,planta_2,exterior,1,45.0,no,no,puerta_del_angel,latina
120000,bajo,exterior,1,48.0,yes,no,aguilas,latina
135000,bajo,exterior,1,41.0,no,no,lucero,latina
195000,planta_1,exterior,3,78.0,no,yes,puerta_del_angel,latina
114990,semi-sotano,interior,3,69.0,no,no,aluche,latina
325000,planta_3,interior,3,73.0,yes,no,puerta_del_angel,latina
89990,bajo,exterior,1,32.0,no,no,lucero,latina
284999,planta_3,exterior,3,100.0,yes,no,aluche,latina
149500,planta_1,exterior,3,75.0,no,no,puerta_del_angel,latina
164900,planta_1,exterior,3,73.0,yes,no,aguilas,latina
385000,casa,exterior,4,150.0,no,no,puerta_del_angel,latina
279000,bajo,exterior,1,65.0,yes,no,puerta_del_angel,latina
306000,planta_1,exterior,5,135.0,no,yes,puerta_del_angel,latina
133000,entreplanta,exterior,1,50.0,no,no,puerta_del_angel,latina
179995,bajo,exterior,2,88.0,no,no,puerta_del_angel,latina
199995,bajo,exterior,2,77.0,no,no,puerta_del_angel,latina
118000,bajo,exterior,2,40.0,yes,no,puerta_del_angel,latina
357000,planta_2,exterior,3,115.0,yes,yes,puerta_del_angel,latina
125000,bajo,exterior,2,55.0,no,no,puerta_del_angel,latina
150000,planta_3,exterior,2,71.0,no,no,lucero,latina
299000,planta_2,exterior,5,132.0,no,yes,puerta_del_angel,latina
390000,planta_2,exterior,6,141.0,yes,no,lucero,latina
315000,planta_1,exterior,4,140.0,yes,no,puerta_del_angel,latina
169000,planta_3,interior,3,65.0,no,no,puerta_del_angel,latina
255000,planta_1,exterior,3,88.0,yes,no,puerta_del_angel,latina
160000,planta_4,exterior,2,71.0,no,no,aluche,latina
125000,planta_3,exterior,2,50.0,no,no,lucero,latina
159500,planta_2,exterior,2,65.0,no,no,lucero,latina
295000,planta_2,exterior,2,73.0,yes,yes,puerta_del_angel,latina
260000,bajo,exterior,3,80.0,no,no,puerta_del_angel,latina
148500,planta_3,exterior,2,60.0,no,no,lucero,latina
149000,planta_3,exterior,2,62.0,no,no,puerta_del_angel,latina
159000,bajo,exterior,2,58.0,yes,no,lucero,latina
179000,bajo,exterior,2,85.0,no,no,lucero,latina
159000,planta_5,unknow,3,69.0,no,no,aguilas,latina
273120,planta_2,exterior,2,82.0,yes,yes,campamento,latina
184000,bajo,unknow,1,61.0,yes,no,puerta_del_angel,latina
114000,bajo,unknow,1,46.0,no,no,lucero,latina
199900,planta_7,exterior,3,85.0,yes,no,aluche,latina
219000,planta_3,exterior,3,90.0,yes,no,puerta_del_angel,latina
200000,planta_1,exterior,3,88.0,yes,no,aluche,latina
155000,planta_3,exterior,3,65.0,no,no,puerta_del_angel,latina
197000,planta_1,exterior,3,86.0,no,no,lucero,latina
130000,planta_3,exterior,3,51.0,no,no,puerta_del_angel,latina
185000,bajo,exterior,1,65.0,yes,no,puerta_del_angel,latina
364900,planta_3,exterior,3,105.0,yes,no,aluche,latina
199900,planta_1,exterior,4,119.0,yes,no,los_carmenes,latina
289000,planta_1,exterior,3,100.0,yes,no,los_carmenes,latina
195000,planta_6,exterior,2,75.0,yes,no,lucero,latina
244000,planta_1,exterior,3,85.0,yes,no,aluche,latina
144000,planta_3,exterior,1,59.0,no,no,puerta_del_angel,latina
399000,planta_11,exterior,4,132.0,yes,yes,aluche,latina
190000,bajo,exterior,3,83.0,no,yes,aluche,latina
268000,bajo,exterior,2,82.0,yes,no,los_carmenes,latina
255000,planta_10,exterior,3,85.0,yes,yes,lucero,latina
199000,planta_2,exterior,2,71.0,yes,no,aguilas,latina
215000,planta_1,exterior,4,125.0,yes,no,los_carmenes,latina
145000,planta_1,exterior,3,70.0,no,no,los_carmenes,latina
159000,planta_5,exterior,3,69.0,no,no,aguilas,latina
250866,planta_1,exterior,2,76.0,yes,yes,campamento,latina
160000,planta_2,exterior,2,70.0,no,yes,aguilas,latina
155000,planta_2,exterior,2,79.0,yes,no,los_carmenes,latina
169000,planta_1,exterior,3,74.0,yes,no,puerta_del_angel,latina
145900,bajo,exterior,3,70.0,yes,no,aguilas,latina
124000,planta_1,exterior,2,60.0,no,no,lucero,latina
124000,planta_3,exterior,2,55.0,no,no,aguilas,latina
135000,bajo,exterior,2,41.0,no,no,aluche,latina
230000,bajo,exterior,3,87.0,yes,no,lucero,latina
142500,planta_1,exterior,3,80.0,no,no,aluche,latina
135000,planta_2,interior,2,50.0,no,yes,puerta_del_angel,latina
159500,planta_4,exterior,3,75.0,yes,no,aluche,latina
450000,planta_2,exterior,4,130.0,yes,no,puerta_del_angel,latina
260000,bajo,exterior,4,140.0,no,no,puerta_del_angel,latina
182000,planta_2,exterior,3,64.0,no,no,puerta_del_angel,latina
170000,planta_2,exterior,2,75.0,no,no,los_carmenes,latina
128000,bajo,exterior,2,70.0,no,no,puerta_del_angel,latina
136000,planta_5,exterior,3,64.0,no,no,aguilas,latina
149990,planta_4,exterior,3,60.0,no,no,aluche,latina
299900,planta_1,exterior,3,87.0,yes,no,puerta_del_angel,latina
229000,planta_1,exterior,4,100.0,yes,no,lucero,latina
153000,planta_3,interior,3,63.0,no,no,puerta_del_angel,latina
156000,planta_2,exterior,3,70.0,no,no,lucero,latina
299000,planta_2,exterior,3,130.0,no,no,aluche,latina
160000,entreplanta,exterior,1,59.0,yes,no,lucero,latina
199000,bajo,exterior,2,75.0,no,no,puerta_del_angel,latina
114000,entreplanta,exterior,1,49.0,no,no,lucero,latina
269000,planta_4,exterior,2,53.0,yes,no,puerta_del_angel,latina
257091,planta_2,exterior,2,74.0,yes,no,campamento,latina
175000,bajo,exterior,1,55.0,no,no,puerta_del_angel,latina
250000,planta_3,exterior,2,81.0,yes,no,puerta_del_angel,latina
140000,planta_2,exterior,3,86.0,no,no,aguilas,latina
399000,planta_8,exterior,5,208.0,yes,yes,campamento,latina
200000,planta_1,exterior,2,84.0,no,yes,aguilas,latina
300000,planta_8,exterior,3,80.0,yes,no,campamento,latina
180000,bajo,exterior,1,60.0,no,no,puerta_del_angel,latina
414000,planta_4,exterior,4,142.0,yes,yes,lucero,latina
208884,bajo,exterior,3,74.0,no,no,puerta_del_angel,latina
340000,planta_7,exterior,4,120.0,yes,yes,aluche,latina
143330,planta_2,exterior,2,59.0,no,no,puerta_del_angel,latina
157600,bajo,exterior,1,37.0,no,no,puerta_del_angel,latina
140000,planta_2,exterior,1,70.0,no,no,lucero,latina
135000,planta_4,exterior,3,72.0,no,no,campamento,latina
680000,planta_4,exterior,5,160.0,yes,no,puerta_del_angel,latina
320000,bajo,exterior,4,110.0,no,no,campamento,latina
180000,planta_3,exterior,2,78.0,no,no,puerta_del_angel,latina
175000,planta_1,exterior,3,100.0,no,no,lucero,latina
175000,planta_2,exterior,4,94.0,yes,no,aluche,latina
429000,planta_3,exterior,4,130.0,yes,no,lucero,latina
162000,planta_2,exterior,3,76.0,no,no,puerta_del_angel,latina
174900,planta_2,exterior,3,81.0,no,no,puerta_del_angel,latina
175000,planta_2,exterior,1,52.0,no,no,puerta_del_angel,latina
160000,bajo,interior,1,52.0,no,no,puerta_del_angel,latina
124848,bajo,interior,1,36.0,no,no,lucero,latina
130000,planta_3,exterior,3,72.0,no,no,puerta_del_angel,latina
91000,planta_1,exterior,1,42.0,no,no,lucero,latina
199000,planta_3,exterior,3,98.0,yes,no,puerta_del_angel,latina
165000,planta_4,exterior,3,60.0,yes,no,aluche,latina
279000,entreplanta,exterior,3,93.0,yes,no,puerta_del_angel,latina
340000,planta_5,exterior,3,92.0,yes,yes,los_carmenes,latina
133000,entreplanta,exterior,2,50.0,no,no,lucero,latina
170000,planta_1,interior,2,38.0,no,no,puerta_del_angel,latina
129000,planta_4,exterior,1,24.0,no,no,puerta_del_angel,latina
135000,planta_4,exterior,1,35.0,no,no,puerta_del_angel,latina
129000,bajo,exterior,2,43.0,yes,no,puerta_del_angel,latina
120000,planta_3,exterior,2,71.0,yes,no,los_carmenes,latina
149000,entreplanta,exterior,3,75.0,no,no,puerta_del_angel,latina
199000,entreplanta,exterior,2,85.0,yes,no,puerta_del_angel,latina
115300,planta_3,exterior,2,58.0,no,no,lucero,latina
142000,planta_1,exterior,3,76.0,no,no,aguilas,latina
138000,bajo,exterior,3,69.0,yes,no,aguilas,latina
159000,planta_1,exterior,3,60.0,no,no,puerta_del_angel,latina
190000,planta_5,exterior,3,75.0,yes,yes,aguilas,latina
175000,planta_1,exterior,3,85.0,yes,no,aguilas,latina
170000,planta_1,exterior,3,66.0,no,no,aguilas,latina
180000,planta_1,exterior,2,77.0,yes,no,campamento,latina
415000,planta_2,exterior,4,147.0,yes,no,los_carmenes,latina
320000,bajo,exterior,4,110.0,yes,no,campamento,latina
180000,planta_2,exterior,3,76.0,no,no,los_carmenes,latina
124848,bajo,exterior,1,41.0,no,no,lucero,latina
149000,planta_3,unknow,3,80.0,no,no,puerta_del_angel,latina
160000,bajo,exterior,2,78.0,yes,no,aluche,latina
180000,planta_1,exterior,3,100.0,no,no,puerta_del_angel,latina
365000,planta_4,unknow,3,107.0,yes,yes,lucero,latina
91000,planta_1,unknow,1,42.0,no,no,lucero,latina
175000,planta_2,exterior,1,49.0,no,no,puerta_del_angel,latina
220000,planta_2,exterior,3,80.0,yes,no,lucero,latina
161000,planta_2,exterior,3,73.0,no,no,puerta_del_angel,latina
260000,entreplanta,exterior,2,75.0,yes,no,lucero,latina
138000,planta_1,exterior,3,95.0,no,no,los_carmenes,latina
164000,planta_6,exterior,2,65.0,yes,no,aluche,latina
174000,planta_2,exterior,3,78.0,no,no,aluche,latina
140000,planta_4,exterior,3,98.0,yes,no,puerta_del_angel,latina
149999,semi-sotano,exterior,2,96.0,no,no,puerta_del_angel,latina
208884,bajo,unknow,1,80.0,no,no,puerta_del_angel,latina
180000,planta_2,exterior,3,118.0,no,no,aguilas,latina
130000,planta_5,exterior,2,63.0,no,no,aluche,latina
155000,bajo,exterior,3,69.0,no,no,puerta_del_angel,latina
271000,planta_8,exterior,3,80.0,yes,no,lucero,latina
144900,planta_1,exterior,2,53.0,no,no,puerta_del_angel,latina
215000,planta_3,exterior,4,96.0,no,no,lucero,latina
210000,casa,exterior,3,81.0,no,no,los_carmenes,latina
139000,planta_5,exterior,3,69.0,no,no,aguilas,latina
460000,planta_8,exterior,4,120.0,yes,yes,aluche,latina
114000,bajo,exterior,1,51.0,no,no,lucero,latina
199900,planta_2,exterior,2,85.0,yes,no,puerta_del_angel,latina
199900,planta_2,exterior,3,85.0,no,no,lucero,latina
150000,planta_2,exterior,3,65.0,no,no,puerta_del_angel,latina
129999,entreplanta,exterior,2,63.0,no,no,lucero,latina
169000,entreplanta,exterior,2,60.0,no,no,puerta_del_angel,latina
158500,planta_4,exterior,3,80.0,yes,no,los_carmenes,latina
165000,planta_1,exterior,3,65.0,no,no,aguilas,latina
129000,bajo,exterior,1,70.0,no,no,aluche,latina
170000,planta_4,exterior,3,70.0,no,no,lucero,latina
164000,planta_12,exterior,3,65.0,yes,no,aluche,latina
219000,planta_5,exterior,3,85.0,yes,no,aluche,latina
165000,bajo,exterior,3,83.0,yes,no,aluche,latina
149000,planta_1,exterior,3,54.0,no,no,campamento,latina
180000,casa,exterior,3,107.0,no,no,puerta_del_angel,latina
135000,bajo,exterior,2,58.0,no,no,campamento,latina
130000,planta_4,exterior,3,63.0,no,no,campamento,latina
149000,planta_3,exterior,2,56.0,no,no,aguilas,latina
119000,bajo,exterior,3,65.0,no,no,los_carmenes,latina
225000,planta_7,unknow,3,95.0,yes,no,aguilas,latina
159000,bajo,exterior,3,76.0,yes,no,lucero,latina
260000,planta_12,exterior,2,83.0,yes,no,lucero,latina
94000,bajo,exterior,3,46.0,no,no,puerta_del_angel,latina
263000,sotano,interior,3,270.0,no,no,los_carmenes,latina
165000,planta_6,exterior,1,70.0,yes,no,aluche,latina
130000,planta_3,unknow,3,51.0,no,no,puerta_del_angel,latina
165000,planta_1,exterior,2,49.0,no,no,puerta_del_angel,latina
144999,planta_3,exterior,2,69.0,no,no,aluche,latina
165000,planta_3,exterior,3,80.0,no,no,lucero,latina
156000,planta_2,exterior,3,75.0,no,no,puerta_del_angel,latina
159000,planta_4,exterior,3,70.0,no,no,aguilas,latina
150000,bajo,exterior,1,50.0,yes,no,puerta_del_angel,latina
210000,planta_3,exterior,3,61.0,no,no,puerta_del_angel,latina
160000,planta_4,exterior,3,70.0,no,no,lucero,latina
143000,casa,exterior,3,81.0,no,no,los_carmenes,latina
220000,planta_9,exterior,3,82.0,yes,yes,aluche,latina
159500,planta_4,exterior,3,73.0,yes,no,aluche,latina
146000,planta_4,exterior,3,70.0,no,no,los_carmenes,latina
163000,planta_1,exterior,2,57.0,no,no,puerta_del_angel,latina
145000,planta_1,exterior,1,35.0,no,no,puerta_del_angel,latina
152600,planta_4,exterior,3,80.0,yes,no,los_carmenes,latina
210000,planta_5,exterior,1,65.0,yes,yes,los_carmenes,latina
100000,planta_4,unknow,3,52.0,no,no,aluche,latina
139999,planta_1,exterior,3,64.0,no,no,campamento,latina
184000,bajo,exterior,1,61.0,yes,no,puerta_del_angel,latina
156000,planta_2,exterior,3,74.0,no,no,puerta_del_angel,latina
115300,planta_3,unknow,3,57.0,no,no,lucero,latina
155000,planta_3,exterior,3,73.0,no,no,lucero,latina
175000,planta_1,interior,2,40.0,no,no,puerta_del_angel,latina
153000,planta_3,unknow,3,63.0,no,no,puerta_del_angel,latina
104900,planta_4,unknow,1,60.0,no,no,campamento,latina
212000,planta_3,exterior,2,60.0,no,no,puerta_del_angel,latina
174000,planta_4,exterior,2,47.0,yes,no,puerta_del_angel,latina
